card_id,name,set,pack,image_url,lowest_price,market_price,highest_price
1f9bdef7-c757-4a60-8df1-a734212cf1c2,Articuno,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM144-articuno.jpg,7.02,14.4,179.9
d2e278e3-9b43-4c71-91c2-c486e55ad7bd,Zapdos,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM145-zapdos.jpg,10.0,11.39,51.32
0588be5f-969e-41ba-8168-78a1fd8cf345,Suicune,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM149-suicune.jpg,14.99,19.93,198.39
d1f15e5e-ab0c-45b0-b103-5f7a836d5fc9,Raikou,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM150-raikou.jpg,7.2,16.48,160.84
cb05ac95-0cee-4992-8c08-736f4a445e36,Giratina,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM151-giratina.jpg,21.13,29.94,499.98
09b81205-f7bf-4c76-85ba-54ba02d5dbe3,Tapu Lele,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM152-tapu_lele.jpg,8.0,4.88,51.6
430fbd5b-bbc6-4970-ab70-85a934919ee7,Rowlet,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM153-rowlet.jpg,0.7,2.11,19.99
9b0172d7-8a45-400b-a2f1-ad0f1f15e3ec,Salandit,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM154-salandit.jpg,0.35,0.66,19.34
50f4b1db-a700-4217-80c6-c12bb9fd209b,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM157-pikachu.jpg,21.26,26.17,89.99
f8d18bbe-472e-4d19-97e7-d0fea809c473,Magikarp & Wailord-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM166-magikarp_wailord_gx.jpg,70.0,129.58,9999.0
29491195-8cd6-46bc-ae9d-8738175411c2,Flareon-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM171-flareon_gx.jpg,9.56,13.7,92.6
a9d98a3d-514e-4337-b32f-090a420352fa,Vaporeon-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM172-vaporeon_gx.jpg,8.5,12.67,179.72
e1fab9cc-6737-4ae5-9d6d-edf34fcb3614,Jolteon-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM173-jolteon_gx.jpg,5.99,10.06,96.95
3edbfb66-ff94-4742-9718-743fd83bf425,Eevee-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM174-eevee_gx.jpg,37.9,37.97,293.28
53075b93-a5f1-4ade-bdc7-3703d5ec3b55,Eevee-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM175-eevee_gx.jpg,74.49,35.28,399.7
a661e257-dc0a-4862-b8bf-96fdedfbc0c0,Eevee-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM176-eevee_gx.jpg,37.49,31.21,365.8
8437b5c5-fb0d-4238-9139-88e8a1cdd658,Charizard,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM158-charizard.jpg,69.5,94.5,907.35
ad482519-f8cf-481c-80bd-73b95a742fc1,Zapdos,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM159-zapdos.jpg,12.5,17.42,197.97
f36f3284-0e5b-43b6-a0b3-71bacfb80d19,Nidoqueen,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM160-nidoqueen.jpg,6.0,7.62,80011.0
4829b43f-3bc1-4ee5-88ef-1e8981ca1c92,Jirachi,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM161-jirachi.jpg,22.46,27.69,96.94
6ec03be3-c051-49df-a677-526b9e211ec4,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM162-pikachu.jpg,149.79,160.75,449.93
689326f8-43e9-4d43-b53b-7f7c7aec4255,Mimikyu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM163-mimikyu.jpg,44.99,56.77,149.96
45f62e36-7686-4b5a-9ab1-affdd0eb3d8a,Deoxys,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM164-deoxys.jpg,16.27,18.55,49.99
eb5e727a-023c-4b0a-b226-d9eedb8d61ae,Ultra Necrozma,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM165-ultra_necrozma.jpg,3.0,4.25,43.1
200d7778-d4fc-40f2-9d31-ade83eaf7711,Meltan,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM177-meltan.jpg,1.12,2.47,40.18
cece6ba3-c5b0-4ca2-8d73-7cf310859209,Melmetal-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM178-melmetal_gx.jpg,2.0,3.37,9999.0
a1021b63-fb4e-46be-9571-f2b4d226cc28,Celebi & Venusaur-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM167-celebi_venusaur_gx.jpg,61.49,82.37,470.0
67461c47-b139-4aee-b89f-809e8e3343b1,Pikachu & Zekrom-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM168-pikachu_zekrom_gx.jpg,147.69,232.84,499.99
5aaaa4e6-23ed-4d92-a5ec-4f0d2e4de8fc,Eevee & Snorlax-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM169-eevee_snorlax_gx.jpg,146.08,168.21,249.5
ccdcbfa5-b37c-471f-b4e3-178b243c57aa,Detective Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM194-detective_pikachu.jpg,5.71,9.79,53.78
e9a91d68-fce8-4086-8059-105f3fe41c34,Charizard-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM195-charizard_gx.jpg,17.58,30.86,299.95
bcd13720-ccf0-425a-b829-24d546ad517b,Mewtwo-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM196-mewtwo_gx.jpg,9.25,20.74,95.27
4b7639bd-5dd1-4ed7-b0f4-44603ebe1db6,Greninja-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM197-greninja_gx.jpg,22.1,38.88,195.8
307abfac-f213-4f67-9093-e2165b8cdcb3,Volcanion,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM179-volcanion.jpg,,,
628df533-4656-42aa-ac04-97e6269580f1,Stakataka,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM180-stakataka.jpg,,,
c82e3841-f8fa-454f-a67e-01e2e379c386,Melmetal,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM181-melmetal.jpg,,,
2f416999-7de1-485f-b7b6-ae5aa8bf1189,Persian,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM182-persian.jpg,,,
4fe39da3-c9b6-4436-980b-3c3061ee31b1,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM183-pikachu.jpg,,,
438e105c-84fb-44d7-a675-9d1dbdf1036c,Eevee,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM184-eevee.jpg,,,
0fe03d0e-9522-4088-9199-a827359a1b58,Typhlosion,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM185-typhlosion.jpg,,,
60b545da-0101-4952-9b79-5522dfec0738,Flareon,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM186-flareon.jpg,,,
f79e5dae-7d5f-4719-a3d9-b23e9d49cc63,Alolan Marowak-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM187-alolan_marowak_gx.jpg,,,
8d52c5cc-2b1b-427b-97bd-b769d687211c,Detective Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM190-detective_pikachu.jpg,,,
98dd79b8-e82a-4af9-9c6d-87dfc038754b,Detective Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM170-detective_pikachu.jpg,,,
621d0786-fc00-41e9-a1cc-9db0a8fb768c,Bulbasaur,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM198-bulbasaur.jpg,12.01,20.61,198.99
2b3d531f-72c2-4163-a2d4-d9bd970fb930,Psyduck,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM199-psyduck.jpg,22.12,34.28,300.0
4c43fa92-2c4a-48f9-bf3d-0edafaa7a17c,Snubbull,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM200-snubbull.jpg,3.34,4.86,75.0
577eb70e-5d94-4bf4-8de8-b8fafeba6445,Kangaskhan-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM188-kangaskhan_gx.jpg,2.26,3.2,39.4
18766dac-dfc2-4b6a-acc0-f22494470196,Blastoise-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM189-blastoise_gx.jpg,16.0,21.96,9999.0
dba66308-9f08-4f4c-abfe-18c6320c5686,Reshiram & Charizard-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM201-reshiram_charizard_gx.jpg,102.81,188.48,873.84
9d92a8ba-a6cb-4a93-8463-672e007e831a,Amoonguss,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM202-amoonguss.jpg,3.99,4.34,19.99
5166ee37-f7ec-43a8-8566-b1080adc905e,Tapu Fini,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM203-tapu_fini.jpg,3.27,3.97,60.5
2f463a18-e1cc-4030-8e20-572e538d7232,Necrozma,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM204-necrozma.jpg,6.0,7.26,69.85
4f639fc5-da19-48aa-baa8-9f2ee278b816,Terrakion,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM205-terrakion.jpg,2.67,2.69,36.64
aa2472df-9875-454e-b692-dee8f0aa3143,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM206-pikachu.jpg,18.7,24.9,109.9
5d3662c6-05bc-4a25-b8a7-4fcfc2e1e38e,Sudowoodo,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM207-sudowoodo.jpg,0.15,1.19,14.7
b9c1e985-9908-4403-a5ee-debca9052f34,Vikavolt,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM208-vikavolt.jpg,0.25,0.46,19.98
f71679aa-9240-4f8b-b7e4-b86712cba1e0,Stakataka,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM209-stakataka.jpg,2.96,4.9,4320.57
73f43dc8-ab0e-485c-aaf9-5b63114961c7,Champions Festival,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM231-champions_festival-op-en.jpg,,,
c14cf78a-6551-4961-96ed-83611f9d0cc0,Mewtwo & Mew-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM191-mewtwo_mew_gx.jpg,299.99,315.01,1499.99
d1fec1f9-a73e-43e5-84f5-2cd4136d7d23,Lucario & Melmetal-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM192-lucario_melmetal_gx.jpg,47.61,67.6,9999.0
c8c33057-483e-409d-8433-ac9c874e00dc,Garchomp & Giratina-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM193-garchomp_giratina_gx.jpg,64.0,96.69,149.97
4ee50f79-eb16-409a-be6b-a073a5add51b,Charizard-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM211-charizard_gx.jpg,10.46,10.93,44.99
6c535a05-1a9d-4b0e-8fd2-867b02e00ddb,Gyarados-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM212-gyarados_gx.jpg,1.8,3.58,96.95
3c80db50-5783-4859-a6f3-f79723668ba8,Raichu-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM213-raichu_gx.jpg,1.48,2.36,10.6
4ddf6164-a4a2-4124-a80b-393180970e16,Mewtwo,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM214-mewtwo.jpg,8.0,16.83,151.46
769c0a16-6bf5-462c-8301-8f031f1ed2e5,Mew,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM215-mew.jpg,16.15,25.36,199.64
db1f7ded-ab9d-497a-bce3-13cd25bfec44,Moltres & Zapdos & Articuno-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM210-moltres_zapdos_articuno_gx.jpg,151.53,168.09,399.99
4841ef4f-6207-41e2-9853-b9beff6838f6,Porygon-Z-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM216-porygon_z_gx.jpg,2.4,6.19,122.79
33df0370-5632-46c3-bca8-d40d862963ef,Lunala-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM103a-lunala_gx-yaa-ya.jpg,11.95,14.3,99.99
e5e5565c-735c-45c5-84d9-f9962589c9ea,Solgaleo-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM104a-solgaleo_gx-yaa-ya.jpg,8.99,11.81,84.25
d50fd673-6b65-433f-9ecf-5a1007515c59,Trevenant & Dusknoir-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM217-trevenant_dusknoir_gx.jpg,17.78,20.57,168.2
8bb08455-d98e-499f-979f-fd0502501fa5,Buzzwole,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM218-buzzwole.jpg,5.49,6.23,43.0
9f16d181-331b-4b95-a59d-37c15807fe04,Entei,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM219-entei.jpg,13.3,18.04,268.32
2fcb0038-857f-4dae-a20d-6292436b3fe2,Phione,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM220-phione.jpg,17.98,10.65,208.04
67ab04f7-8953-43e3-b2a1-f2c07bf6de68,Blacephalon,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM221-blacephalon.jpg,7.22,8.75,117.2
0d847104-611c-4a6d-92f8-b149d833b69f,Mismagius,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM222-mismagius.jpg,0.3,0.58,18.92
c435e748-caf7-4322-a277-0a43e288b6ae,Terrakion,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM223-terrakion.jpg,0.17,0.44,19.98
d53fc8da-0693-4ee7-b371-10362e10d2ed,Celebi,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM224-celebi.jpg,3.28,5.84,70.3
68486be3-8281-4a40-a6f7-63c58d7aff5c,Victini,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM225-victini.jpg,0.25,1.51,19.98
a80ae6c0-e510-4df5-b238-6f934c3b70c1,Pikachu-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM232-pikachu_gx.jpg,12.25,26.16,96.95
b86955a1-b8f7-442d-8ee3-3ba0a36852a3,Eevee-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM233-eevee_gx.jpg,81.11,157.59,800.0
dde090d8-8a25-478a-a1c6-866e79729430,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM234-pikachu.jpg,15.29,28.57,151.5
e8cccfbd-9078-4ee5-923d-34b7296dd821,Eevee,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM235-eevee.jpg,10.08,13.98,169.98
bf9a92ad-3bee-4516-8c4b-b439293823b9,Charizard,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM226-charizard.jpg,40.64,61.18,100.02
1fc54a11-76aa-464a-b2f0-46ef494d08fd,Pikachu,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM227-pikachu.jpg,14.76,21.55,198.2
21275201-cb98-4356-b1b0-cc814922f356,Armored Mewtwo,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM228-armored_mewtwo.jpg,173.0,257.77,1000.0
a03bfa5d-da1c-4e1b-a66f-765aee23ea6f,Venusaur & Snivy-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM229-venusaur_snivy_gx-1.jpg,83.01,108.32,199.99
441048bb-0f0e-4aa7-8860-4f65ad5cccae,Charizard & Braixen-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM230-charizard_braixen_gx-1.jpg,65.0,96.5,558.9
782728cd-57f8-435b-aa30-9dab1e29cc06,Alolan Sandslash-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM236-alolan_sandslash_gx.jpg,15.5,13.18,117.4
3a5e88be-6433-4360-af9e-6e985e3f340c,Leafeon,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM237-leafeon.jpg,2.0,3.46,107.78
4cbc2d5d-4195-4536-a00a-0389f84c8933,Glaceon,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM238-glaceon.jpg,3.33,5.01,116.31
95c4f229-d227-4a2f-afd5-6d245091ded7,Carracosta-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM239-carracosta_gx.jpg,0.5,1.27,19.24
6616923d-acae-43f4-8291-35e84c8aafc3,Espeon & Deoxys-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM240-espeon_deoxys_gx.jpg,94.95,132.65,299.99
72e964b3-9640-4139-a9b3-11d2a5de5cbe,Umbreon & Darkrai-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM241-umbreon_darkrai_gx.jpg,172.21,271.63,799.99
331a1324-9f33-4700-8cdc-c73b33080cbf,Eevee-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM242-eevee_gx.jpg,13.74,20.35,163.14
9d0e27c9-388c-4e15-a871-7f87a2c27613,Regigigas,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM243-regigigas.jpg,0.24,0.69,19.12
fcb42294-c5cf-48a7-973a-91edc717944a,Aipom,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM244-aipom.jpg,3.82,4.79,50.0
7bf8fe41-b6f8-4429-8734-897c2257b685,Mismagius,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM245-mismagius.jpeg,0.14,0.5,19.22
665664ab-68dc-49a7-a87e-05f26612aa0f,Sabrina & Brycen,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM246-sabrina_brycen.jpeg,0.14,0.47,4.99
c44126cf-b753-4d77-9d7e-5b684ff0e0f0,Reshiram & Charizard-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM247-reshiram_charizard_gx.jpeg,45.19,50.48,9999.0
3ffe56e9-1dfc-4d98-bb8d-7997aa063c29,Pikachu & Zekrom-GX,Sun & Moon,Sun & Moon Promos (SMP),https://pkmncards.com/wp-content/uploads/en_US-Promo_SM-SM248-pikachu_zekrom_gx.jpeg,38.0,40.82,5000.0
9dfa7dc2-42f9-4fb3-80f8-6d9b82e09e0f,Venusaur-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-001-venusaur_ex.jpg,2.55,4.9,95.84
513e7d09-668f-4b40-ab42-29f24b697a02,M Venusaur-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-002-m_venusaur_ex.jpg,8.29,13.9,80.7
0ac7fffe-47ed-4de0-92e3-5f64e13aaf86,Caterpie,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-003-caterpie.jpg,0.01,0.12,25.0
6c1599fc-2f3f-465d-998a-f5d955984f61,Metapod,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-004-metapod.jpg,0.01,0.27,19.98
c01c8f31-f97e-4986-bc49-a20738e04e4d,Weedle,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-005-weedle.jpg,0.01,0.08,22.0
38ef8772-c5a0-4390-b268-ca6fe9f22339,Kakuna,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-006-kakuna.jpg,0.01,0.08,19.98
5443c848-7c91-4e29-8ed8-5553c1bc3cf5,Beedrill,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-007-beedrill.jpg,0.02,0.29,19.92
45dc3de3-5ba7-49f5-bcd1-6837ea3f26d6,Tangela,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-008-tangela.jpg,0.01,0.14,19.92
5c18f18a-dc82-4a5d-9bdd-cb240b31bbd7,Charmander,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-009-charmander.jpg,0.03,0.28,19.98
109729c4-8a55-436a-b433-f756089ec012,Charmeleon,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-010-charmeleon.jpg,0.05,0.27,19.98
8ea76ef4-49a7-413a-91aa-bd5f074cead8,Charizard,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-011-charizard.jpg,70.0,100.37,501.85
5d2249f9-ba67-4355-8eb1-3d43d492be5d,Charizard-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-012-charizard_ex.jpg,12.0,18.0,500.0
f6195c51-c3b6-4d3f-b70e-1653e1db7199,M Charizard-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-013-m_charizard_ex.jpg,23.75,51.5,318.6
f64f211c-f512-40b3-a6a8-3420c6a7ad4b,Vulpix,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-014-vulpix.jpg,0.01,0.09,10.18
1ee44a88-1cc6-4176-a242-0fc78ff71bb9,Ninetales,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-015-ninetales.jpg,3.0,5.68,54.43
79e035bf-bb51-4936-8283-81c895a0edad,Ninetales BREAK,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-016-ninetales_break.jpg,2.4,4.56,14.99
d13c6378-6172-4804-8d6b-1b98510bb759,Growlithe,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-017-growlithe.jpg,0.01,0.14,18.8
9b523ef3-44bf-4216-b397-3b5e04a4d8f7,Arcanine,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-018-arcanine.jpg,0.05,0.31,25.0
0daa73f2-f549-4c9e-91c8-26c810f5aaff,Ponyta,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-019-ponyta.jpg,0.01,0.06,5.95
8fec6d4c-e091-47a0-b2b7-0a79ead9918b,Magmar,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-020-magmar.jpg,0.02,0.13,19.98
fdc7bbea-e323-4335-b02b-9bdbf1b242f7,Blastoise-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-021-blastoise_ex.jpg,3.99,6.57,11.48
2500e810-20ba-46de-8c9b-85e29b9bb0b5,M Blastoise-EX,XY,Evolutions (EVO),https://pkmncards.com/wp-content/uploads/en_US-XY12-022-m_blastoise_ex.jpg,15.0,21.44,155.25
